
---------- Begin Simulation Statistics ----------
simSeconds                                   1.119112                       # Number of seconds simulated (Second)
simTicks                                 1119111514846                       # Number of ticks simulated (Tick)
finalTick                                1119111514846                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    522.15                       # Real time elapsed on the host (Second)
hostTickRate                               2143272874                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8630588                       # Number of bytes of host memory used (Byte)
simInsts                                     74476285                       # Number of instructions simulated (Count)
simOps                                      126086956                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   142633                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     241474                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         83935463                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.127009                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.887304                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       253783928                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     2704                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      212220908                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                2198790                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            127699665                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         208534596                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 244                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            83897989                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.529511                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.654453                       # Number of insts issued each cycle (Count)
system.mem_ctrl.dram.perBankRdBursts::7         85472                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8         85389                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9         68295                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10        83064                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11        85874                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       105239                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13        74085                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14        94221                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15        62523                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0         24353                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1         18284                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2         15631                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3         15710                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4         16149                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5         15924                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6         17535                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7         16574                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8         16580                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9         17066                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10        34222                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11        34123                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12        33522                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13        20660                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14        19201                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15        21806                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat              19864712415                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat             6194985000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat         43095906165                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 16032.90                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            34782.90                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits               588561                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits              252000                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             47.50                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            74.70                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples       735775                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   137.113569                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   102.428758                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   148.770253                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127       430830     58.55%     58.55% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255       209484     28.47%     87.03% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383        46390      6.30%     93.33% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511        16348      2.22%     95.55% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639        15603      2.12%     97.67% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767         5290      0.72%     98.39% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895         3466      0.47%     98.86% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023         2270      0.31%     99.17% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151         6094      0.83%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total       735775                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead           79295808                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten        21589760                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW               218.625817                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW                59.524949                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     2.17                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 1.71                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.47                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                53.32                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 362701025581                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy       2478551040                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy       1317384915                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy      4143391980                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy      731635200                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 28631160480.000004                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actBackEnergy 134502440580                       # Energy for active background per rank (pJ) (Joule)
